carrier_name,route,shipment_date,delay_minutes,sla_breach_minutes,disruption_cost,total_additional_cost,cargo_value,weight_kg
MSC,Mumbai-Dubai,2025-01-26,1440.0,0.0,0.0,914.91,5471.28,13244.28
DHL,Mumbai-Dubai,2025-05-15,1440.0,0.0,0.0,1544.52,133582.39,6033.43
Maersk,London-Singapore,2025-08-13,4320.0,0.0,0.0,945.34,19648.16,3766.02
COSCO,Singapore-Hamburg,2025-08-08,5760.0,2880.0,3600.0,3600.0,25981.46,817.02
CMA_CGM,New_York-Hamburg,2025-04-07,4320.0,0.0,0.0,0.0,29226.39,5256.99
MSC,London-Singapore,2024-11-05,0.0,0.0,0.0,1969.29,11111.28,13118.69
FedEx,Hong_Kong-Tokyo,2025-04-22,0.0,0.0,0.0,1273.12,12107.35,7868.53
Maersk,London-Singapore,2025-02-11,1440.0,0.0,0.0,0.0,15790.77,6805.31
COSCO,New_York-Hamburg,2025-06-28,-531.0,0.0,0.0,1333.77,31848.67,2285.72
CMA_CGM,London-Singapore,2025-05-09,5760.0,1440.0,1200.0,1882.45,29527.26,3263.58
Maersk,Mumbai-Dubai,2025-08-31,-1293.0,0.0,0.0,0.0,30856.91,1218.25
DHL,Mumbai-Dubai,2025-01-16,0.0,0.0,0.0,0.0,23252.65,18452.36
UPS,New_York-Hamburg,2025-05-01,2880.0,0.0,0.0,0.0,12017.8,8486.64
FedEx,London-Singapore,2025-01-12,1440.0,0.0,0.0,0.0,72627.81,10139.84
DHL,Hong_Kong-Tokyo,2025-05-22,-586.0,0.0,0.0,670.27,15142.47,14358.42
DHL,Singapore-Hamburg,2024-11-06,4320.0,0.0,0.0,0.0,2575.25,8918.26
COSCO,Singapore-Hamburg,2025-09-12,4320.0,1440.0,1800.0,3186.65,13601.05,996.35
COSCO,Rotterdam-New_York,2024-10-17,0.0,0.0,0.0,3131.7,55424.33,2930.13
CMA_CGM,Rotterdam-New_York,2024-12-04,-784.0,0.0,0.0,1676.23,65123.65,2233.63
COSCO,Mumbai-Dubai,2025-01-30,2880.0,0.0,0.0,895.74,41987.16,1837.8
Maersk,Los_Angeles-Tokyo,2025-07-17,1440.0,0.0,0.0,682.27,103203.54,13647.62
FedEx,Los_Angeles-Tokyo,2025-02-27,2880.0,0.0,0.0,2084.52,57861.31,12533.44
DHL,Los_Angeles-Tokyo,2024-12-08,1440.0,0.0,0.0,0.0,23806.29,11586.25
CMA_CGM,London-Singapore,2025-02-10,0.0,0.0,0.0,1217.69,130978.24,2583.32
Kuehne_Nagel,Shanghai-Rotterdam,2025-08-08,0.0,0.0,0.0,0.0,3622.75,8367.98
Kuehne_Nagel,Rotterdam-New_York,2025-07-13,1440.0,0.0,0.0,745.16,37930.84,17808.2
FedEx,London-Singapore,2025-06-19,1440.0,0.0,0.0,0.0,71189.93,7203.71
COSCO,Rotterdam-New_York,2025-08-01,-1350.0,0.0,0.0,799.96,7186.81,8852.01
COSCO,London-Singapore,2025-04-23,0.0,0.0,0.0,0.0,9043.69,7765.93
Maersk,Shanghai-Rotterdam,2025-05-01,2880.0,0.0,0.0,512.89,54631.57,14482.93
COSCO,Dubai-London,2025-05-17,-747.0,0.0,0.0,1512.02,21130.39,16460.45
Kuehne_Nagel,Mumbai-Dubai,2025-09-06,-969.0,0.0,0.0,0.0,180832.83,4105.16
DHL,New_York-Hamburg,2025-08-24,1440.0,0.0,0.0,725.67,12036.82,15037.58
Kuehne_Nagel,Hong_Kong-Tokyo,2025-03-04,1440.0,0.0,0.0,815.01,39045.88,5785.4
MSC,London-Singapore,2025-04-02,0.0,0.0,0.0,1104.76,8507.95,7576.88
DHL,Dubai-London,2025-05-17,0.0,0.0,0.0,0.0,8008.46,17671.7
DHL,Singapore-Hamburg,2024-11-17,0.0,0.0,0.0,233.55,38408.37,8529.67
COSCO,Shanghai-Rotterdam,2025-01-07,4320.0,0.0,0.0,458.43,3329.28,16165.45
FedEx,Shanghai-Rotterdam,2024-10-02,4320.0,0.0,0.0,0.0,4384.57,3306.28
COSCO,Shanghai-Rotterdam,2025-06-22,1440.0,0.0,0.0,888.45,13823.56,11422.98
FedEx,Hong_Kong-Tokyo,2025-04-16,2880.0,0.0,0.0,242.47,20367.15,1994.63
FedEx,London-Singapore,2025-07-02,-757.0,0.0,0.0,1261.05,13719.59,12210.1
Kuehne_Nagel,Los_Angeles-Tokyo,2024-11-28,0.0,0.0,0.0,628.37,7036.78,3050.29
FedEx,Rotterdam-New_York,2025-06-11,-544.0,0.0,0.0,288.64,7711.96,11603.43
CMA_CGM,Dubai-London,2024-11-17,2880.0,0.0,0.0,395.23,15090.11,18107.98
UPS,Shanghai-Los_Angeles,2024-11-23,10080.0,4320.0,3600.0,4322.07,20400.34,14283.77
COSCO,Mumbai-Dubai,2025-02-23,0.0,0.0,0.0,1588.89,22760.68,14747.86
CMA_CGM,Mumbai-Dubai,2025-05-07,0.0,0.0,0.0,1778.29,80670.25,784.3
DHL,Singapore-Hamburg,2025-07-11,0.0,0.0,0.0,162.89,13074.71,8884.55
CMA_CGM,Shanghai-Los_Angeles,2025-01-10,0.0,0.0,0.0,0.0,10065.46,8723.5
Maersk,Hong_Kong-Tokyo,2024-10-19,2880.0,0.0,0.0,1668.21,37547.55,3585.89
MSC,Shanghai-Los_Angeles,2025-09-20,0.0,0.0,0.0,0.0,165859.47,5631.07
FedEx,Singapore-Hamburg,2025-07-07,1440.0,0.0,0.0,612.34,16256.15,8412.86
COSCO,Los_Angeles-Tokyo,2025-06-04,1440.0,0.0,0.0,0.0,7699.01,11518.32
Maersk,London-Singapore,2025-02-19,1440.0,0.0,0.0,0.0,22118.7,4684.02
COSCO,New_York-Hamburg,2025-06-30,1440.0,0.0,0.0,707.39,44703.38,2346.51
Kuehne_Nagel,Singapore-Hamburg,2025-07-27,1440.0,0.0,0.0,691.91,45892.67,3942.11
MSC,New_York-Hamburg,2025-01-03,11520.0,5760.0,2400.0,3164.22,40841.31,5175.8
Maersk,Shanghai-Rotterdam,2025-06-19,11520.0,5760.0,4800.0,6149.25,28446.96,17428.33
COSCO,Los_Angeles-Tokyo,2025-05-23,0.0,0.0,0.0,843.87,8008.5,531.91
DHL,Mumbai-Dubai,2025-03-10,0.0,0.0,0.0,1459.23,1567.6,6314.7
FedEx,Hong_Kong-Tokyo,2025-06-30,0.0,0.0,0.0,1235.56,21101.89,4546.68
Maersk,London-Singapore,2025-03-25,1440.0,0.0,0.0,553.5,28929.81,9729.03
DHL,Los_Angeles-Tokyo,2024-12-09,4320.0,0.0,0.0,238.26,99020.23,4982.97
FedEx,Rotterdam-New_York,2025-03-18,1440.0,0.0,0.0,532.47,7101.3,16740.81
UPS,Shanghai-Rotterdam,2025-02-13,11520.0,4320.0,5400.0,5891.41,129062.75,13884.71
DHL,Shanghai-Los_Angeles,2025-08-05,7200.0,2880.0,2400.0,2400.0,12632.48,8066.26
CMA_CGM,Shanghai-Rotterdam,2025-03-30,4320.0,0.0,0.0,1123.86,27723.03,15484.84
COSCO,Mumbai-Dubai,2025-04-12,-924.0,0.0,0.0,697.02,132977.21,19089.77
Kuehne_Nagel,Dubai-London,2025-01-18,4320.0,1440.0,600.0,3673.55,22670.31,18622.09
FedEx,Singapore-Hamburg,2025-01-14,4320.0,1440.0,1200.0,1602.99,58779.06,11400.48
Maersk,New_York-Hamburg,2025-03-14,0.0,0.0,0.0,0.0,30673.94,3762.52
MSC,Mumbai-Dubai,2025-04-19,1440.0,0.0,0.0,957.32,81427.73,10764.65
Maersk,Mumbai-Dubai,2025-09-29,0.0,0.0,0.0,0.0,14721.69,13083.35
CMA_CGM,Shanghai-Los_Angeles,2025-07-05,-454.0,0.0,0.0,1033.84,13511.15,2865.7
COSCO,Hong_Kong-Tokyo,2025-09-06,0.0,0.0,0.0,867.09,34772.75,12880.17
CMA_CGM,Shanghai-Rotterdam,2025-09-22,2880.0,0.0,0.0,0.0,33632.11,17310.68
Maersk,Dubai-London,2025-08-11,2880.0,0.0,0.0,302.52,5039.99,6259.12
Kuehne_Nagel,Rotterdam-New_York,2024-12-26,7200.0,4320.0,1800.0,2125.35,20419.05,17889.39
COSCO,New_York-Hamburg,2025-01-25,7200.0,4320.0,3600.0,4166.33,1012.11,17306.79
MSC,Mumbai-Dubai,2025-06-02,0.0,0.0,0.0,170.14,81333.25,9506.23
FedEx,New_York-Hamburg,2025-08-28,0.0,0.0,0.0,930.13,49768.41,17301.17
COSCO,Los_Angeles-Tokyo,2024-11-01,2880.0,0.0,0.0,0.0,9437.78,19120.97
DHL,Shanghai-Los_Angeles,2025-01-25,-415.0,0.0,0.0,1341.03,17293.76,18583.28
COSCO,Rotterdam-New_York,2025-03-05,0.0,0.0,0.0,1945.83,41682.42,18135.79
CMA_CGM,Rotterdam-New_York,2025-07-25,1440.0,0.0,0.0,889.17,7113.06,9338.77
CMA_CGM,Rotterdam-New_York,2025-01-28,10080.0,7200.0,3000.0,3242.38,5242.23,15428.47
CMA_CGM,Dubai-London,2025-08-23,1440.0,0.0,0.0,1000.62,14760.42,14274.74
MSC,Shanghai-Rotterdam,2024-11-03,0.0,0.0,0.0,1795.11,20957.08,16859.07
COSCO,Shanghai-Rotterdam,2025-06-02,4320.0,0.0,0.0,0.0,6289.95,7292.64
Kuehne_Nagel,Shanghai-Los_Angeles,2024-10-29,-593.0,0.0,0.0,1227.7,1955.21,13562.37
Kuehne_Nagel,Los_Angeles-Tokyo,2024-10-28,0.0,0.0,0.0,1341.89,76006.19,10719.28
COSCO,Dubai-London,2025-07-09,-630.0,0.0,0.0,0.0,25910.85,9770.11
Kuehne_Nagel,Los_Angeles-Tokyo,2024-12-31,1440.0,0.0,0.0,0.0,204645.48,6061.87
UPS,London-Singapore,2024-11-04,0.0,0.0,0.0,0.0,51850.05,9687.19
MSC,New_York-Hamburg,2024-12-02,0.0,0.0,0.0,1517.52,15049.13,14129.2
FedEx,Shanghai-Rotterdam,2025-05-10,0.0,0.0,0.0,2709.18,80212.87,766.14
FedEx,Singapore-Hamburg,2024-10-21,2880.0,0.0,0.0,0.0,22884.26,6694.77
FedEx,Singapore-Hamburg,2024-10-31,2880.0,0.0,0.0,0.0,11952.45,3166.79
FedEx,Hong_Kong-Tokyo,2025-07-14,2880.0,0.0,0.0,1108.23,35617.5,18936.1
FedEx,Shanghai-Rotterdam,2025-01-18,7200.0,0.0,0.0,0.0,8628.49,797.83
Kuehne_Nagel,Shanghai-Rotterdam,2025-05-02,1440.0,0.0,0.0,1064.35,41796.45,7872.69
Maersk,New_York-Hamburg,2025-09-25,-769.0,0.0,0.0,1222.88,12490.64,12076.47
CMA_CGM,Shanghai-Los_Angeles,2025-04-08,1440.0,0.0,0.0,1907.38,33950.71,6123.19
MSC,Singapore-Hamburg,2025-08-08,1440.0,0.0,0.0,1098.82,9829.81,17564.55
Maersk,Shanghai-Los_Angeles,2025-09-03,8640.0,2880.0,1200.0,1200.0,60557.83,12904.19
MSC,Mumbai-Dubai,2024-10-03,0.0,0.0,0.0,671.71,7323.43,3077.32
UPS,London-Singapore,2025-03-12,4320.0,0.0,0.0,0.0,34229.94,13181.64
COSCO,Shanghai-Rotterdam,2025-06-18,0.0,0.0,0.0,0.0,153155.19,7155.42
DHL,Rotterdam-New_York,2025-04-14,0.0,0.0,0.0,693.93,48636.67,14665.29
CMA_CGM,New_York-Hamburg,2025-09-26,0.0,0.0,0.0,938.49,14344.76,9166.83
UPS,Hong_Kong-Tokyo,2025-07-09,0.0,0.0,0.0,779.46,5725.25,16671.33
Maersk,Singapore-Hamburg,2024-11-20,0.0,0.0,0.0,795.15,7274.81,19238.97
DHL,Shanghai-Rotterdam,2025-04-03,1440.0,0.0,0.0,584.3,35761.58,18124.53
COSCO,Shanghai-Rotterdam,2025-04-10,0.0,0.0,0.0,0.0,36367.72,588.56
UPS,Shanghai-Los_Angeles,2025-04-17,0.0,0.0,0.0,2179.39,16268.6,12787.53
COSCO,Mumbai-Dubai,2025-06-22,0.0,0.0,0.0,0.0,64523.82,17024.69
COSCO,Singapore-Hamburg,2025-06-18,5760.0,2880.0,3600.0,3600.0,29914.26,11148.06
Kuehne_Nagel,Shanghai-Rotterdam,2025-09-08,0.0,0.0,0.0,1507.25,1993.68,17351.12
MSC,Hong_Kong-Tokyo,2025-04-23,2880.0,0.0,0.0,0.0,14620.96,4463.81
DHL,Dubai-London,2025-06-27,2880.0,0.0,0.0,0.0,58657.51,13220.92
MSC,London-Singapore,2024-11-16,-756.0,0.0,0.0,1641.34,5153.62,1743.72
COSCO,Shanghai-Rotterdam,2025-03-05,1440.0,0.0,0.0,1765.44,67576.64,11749.67
Kuehne_Nagel,Shanghai-Rotterdam,2024-10-04,-1366.0,0.0,0.0,888.49,7632.43,18031.18
UPS,Los_Angeles-Tokyo,2025-05-26,0.0,0.0,0.0,1318.64,6150.34,9401.13
COSCO,Hong_Kong-Tokyo,2024-12-11,-443.0,0.0,0.0,770.35,12130.25,6746.46
Maersk,Dubai-London,2025-09-17,1440.0,0.0,0.0,0.0,33046.41,11349.65
COSCO,Shanghai-Los_Angeles,2025-08-17,0.0,0.0,0.0,1248.6,17286.52,14734.74
MSC,Dubai-London,2025-07-15,0.0,0.0,0.0,0.0,58196.85,15098.16
DHL,London-Singapore,2024-10-01,1440.0,0.0,0.0,1083.72,77071.34,10124.34
UPS,Shanghai-Los_Angeles,2025-07-03,4320.0,0.0,0.0,484.76,26511.37,10879.67
MSC,Shanghai-Rotterdam,2025-03-13,0.0,0.0,0.0,495.49,11420.0,10553.29
COSCO,Mumbai-Dubai,2025-06-28,5760.0,1440.0,2400.0,3738.09,69569.93,1058.22
Maersk,Shanghai-Rotterdam,2025-04-24,0.0,0.0,0.0,0.0,20607.89,15066.35
CMA_CGM,Los_Angeles-Tokyo,2025-07-17,-1153.0,0.0,0.0,0.0,12588.51,12560.37
Kuehne_Nagel,Mumbai-Dubai,2025-02-10,1440.0,0.0,0.0,1806.0,19529.53,15345.36
Maersk,Rotterdam-New_York,2025-01-01,2880.0,0.0,0.0,75.01,73733.25,839.29
COSCO,Rotterdam-New_York,2025-07-12,0.0,0.0,0.0,0.0,14821.45,15766.48
Maersk,New_York-Hamburg,2025-06-12,1440.0,0.0,0.0,0.0,14596.58,3307.16
Kuehne_Nagel,Mumbai-Dubai,2025-09-21,-230.0,0.0,0.0,1420.27,27714.11,19135.7
CMA_CGM,Mumbai-Dubai,2025-08-14,1440.0,0.0,0.0,602.21,10124.76,16242.37
Maersk,Shanghai-Los_Angeles,2025-09-05,0.0,0.0,0.0,1342.65,39782.15,18246.28
CMA_CGM,Los_Angeles-Tokyo,2025-04-22,1440.0,0.0,0.0,984.91,104868.91,5533.47
COSCO,Los_Angeles-Tokyo,2025-06-21,-1229.0,0.0,0.0,3119.08,3569.92,18158.59
CMA_CGM,Dubai-London,2025-05-23,0.0,0.0,0.0,514.84,24814.65,12512.77
MSC,Shanghai-Rotterdam,2024-10-15,8640.0,4320.0,5400.0,5956.11,13152.01,18678.51
MSC,New_York-Hamburg,2025-05-22,1440.0,0.0,0.0,1062.58,1765.1,15953.87
CMA_CGM,Shanghai-Los_Angeles,2025-03-22,4320.0,0.0,0.0,753.54,21894.76,1424.08
UPS,Hong_Kong-Tokyo,2024-12-03,0.0,0.0,0.0,706.12,10752.61,1074.76
DHL,Los_Angeles-Tokyo,2025-06-17,2880.0,0.0,0.0,0.0,40060.59,6686.91
UPS,Shanghai-Rotterdam,2025-09-25,0.0,0.0,0.0,487.6,9277.37,12069.27
CMA_CGM,London-Singapore,2025-09-06,2880.0,0.0,0.0,0.0,30117.87,14949.61
DHL,Dubai-London,2025-07-22,0.0,0.0,0.0,0.0,26720.13,12208.55
MSC,Singapore-Hamburg,2025-04-20,2880.0,0.0,0.0,0.0,24824.55,7397.25
DHL,Shanghai-Los_Angeles,2025-09-15,1440.0,0.0,0.0,0.0,7171.92,11491.26
CMA_CGM,Singapore-Hamburg,2024-12-25,0.0,0.0,0.0,970.53,5794.22,5675.07
MSC,Rotterdam-New_York,2024-12-05,8640.0,5760.0,2400.0,4201.52,47040.82,2181.55
DHL,Hong_Kong-Tokyo,2024-10-28,1440.0,0.0,0.0,0.0,30757.41,10227.63
DHL,Shanghai-Los_Angeles,2025-02-18,0.0,0.0,0.0,741.31,14094.25,8756.52
UPS,Dubai-London,2025-08-20,0.0,0.0,0.0,0.0,16790.54,1206.88
DHL,Los_Angeles-Tokyo,2024-11-19,-1410.0,0.0,0.0,0.0,9370.42,16770.08
COSCO,New_York-Hamburg,2025-04-16,0.0,0.0,0.0,740.66,428478.87,19641.61
CMA_CGM,Shanghai-Los_Angeles,2025-02-13,2880.0,0.0,0.0,814.94,16551.4,9085.14
FedEx,Singapore-Hamburg,2024-10-18,0.0,0.0,0.0,605.77,24763.84,8935.23
FedEx,Mumbai-Dubai,2025-03-12,-301.0,0.0,0.0,0.0,13730.36,18365.41
FedEx,Hong_Kong-Tokyo,2025-04-09,-65.0,0.0,0.0,0.0,175725.11,2006.93
CMA_CGM,Shanghai-Los_Angeles,2025-02-23,0.0,0.0,0.0,1152.35,55245.87,12134.44
FedEx,Rotterdam-New_York,2024-12-04,-929.0,0.0,0.0,868.59,24097.28,8618.66
UPS,Rotterdam-New_York,2025-02-20,1440.0,0.0,0.0,426.42,39196.09,10493.15
CMA_CGM,Shanghai-Rotterdam,2024-11-11,0.0,0.0,0.0,608.05,11198.94,10577.12
COSCO,Mumbai-Dubai,2025-02-07,0.0,0.0,0.0,762.49,10050.16,7516.92
MSC,Mumbai-Dubai,2025-09-18,0.0,0.0,0.0,469.78,14762.5,5321.31
COSCO,Shanghai-Los_Angeles,2025-06-19,-1223.0,0.0,0.0,422.05,13759.44,11400.97
CMA_CGM,Shanghai-Los_Angeles,2025-01-03,4320.0,0.0,0.0,2441.54,22428.18,5492.45
CMA_CGM,Dubai-London,2025-08-18,8640.0,4320.0,1800.0,2173.36,9720.89,15813.13
DHL,London-Singapore,2025-04-26,2880.0,0.0,0.0,0.0,3372.94,17782.98
DHL,Mumbai-Dubai,2025-08-25,2880.0,0.0,0.0,0.0,165978.34,12205.52
DHL,Mumbai-Dubai,2025-07-23,0.0,0.0,0.0,595.28,90504.57,5920.86
Kuehne_Nagel,Hong_Kong-Tokyo,2025-08-28,7200.0,2880.0,2400.0,2674.07,19161.52,19421.19
Kuehne_Nagel,Dubai-London,2024-11-13,5760.0,2880.0,1200.0,1200.0,7410.86,7480.19
Maersk,Rotterdam-New_York,2025-01-19,-523.0,0.0,0.0,1176.63,14535.01,15683.01
Kuehne_Nagel,Shanghai-Rotterdam,2025-01-23,1440.0,0.0,0.0,751.41,4973.26,16598.34
UPS,Mumbai-Dubai,2025-04-04,-706.0,0.0,0.0,0.0,163327.55,19492.41
CMA_CGM,Shanghai-Rotterdam,2025-01-21,0.0,0.0,0.0,787.11,11260.89,11898.43
COSCO,Singapore-Hamburg,2025-01-09,1440.0,0.0,0.0,461.36,21116.57,19111.34
CMA_CGM,Shanghai-Los_Angeles,2024-12-20,-857.0,0.0,0.0,1462.22,9637.97,2821.12
DHL,Shanghai-Los_Angeles,2024-09-29,1440.0,0.0,0.0,693.67,18603.46,4241.91
CMA_CGM,Dubai-London,2025-07-12,0.0,0.0,0.0,0.0,10322.09,15749.54
MSC,Dubai-London,2025-06-01,0.0,0.0,0.0,0.0,34804.63,13256.62
Kuehne_Nagel,Shanghai-Rotterdam,2025-05-07,0.0,0.0,0.0,310.21,9782.96,18863.81
CMA_CGM,Shanghai-Rotterdam,2025-02-28,-385.0,0.0,0.0,780.56,37089.61,11388.29
COSCO,Dubai-London,2024-12-22,0.0,0.0,0.0,1191.01,5666.36,13432.54
FedEx,Shanghai-Rotterdam,2025-09-22,0.0,0.0,0.0,781.16,18862.97,6758.24
MSC,Los_Angeles-Tokyo,2025-01-25,7200.0,4320.0,1800.0,2344.73,28835.02,15149.21
MSC,New_York-Hamburg,2025-09-24,-710.0,0.0,0.0,382.16,28932.6,576.22
CMA_CGM,Mumbai-Dubai,2025-09-26,-300.0,0.0,0.0,763.03,21202.16,6138.15
Maersk,Dubai-London,2025-06-05,5760.0,0.0,0.0,705.4,1738.42,3326.78
DHL,London-Singapore,2025-04-17,2880.0,0.0,0.0,1046.73,87224.51,15215.7
UPS,Rotterdam-New_York,2025-08-15,4320.0,0.0,0.0,0.0,7175.02,14422.55
UPS,New_York-Hamburg,2025-09-10,2880.0,0.0,0.0,1083.61,26706.92,14160.16
FedEx,Shanghai-Rotterdam,2024-10-12,-993.0,0.0,0.0,0.0,8061.55,5917.49
UPS,Mumbai-Dubai,2025-09-27,0.0,0.0,0.0,528.14,47289.35,4200.92
UPS,Dubai-London,2025-03-27,0.0,0.0,0.0,326.66,40005.05,7147.81
DHL,Dubai-London,2025-09-10,0.0,0.0,0.0,1123.02,8670.89,10967.7
Kuehne_Nagel,Rotterdam-New_York,2025-05-26,1440.0,0.0,0.0,0.0,86254.08,13966.32
DHL,Shanghai-Los_Angeles,2025-08-24,0.0,0.0,0.0,268.18,23013.48,7348.5
Maersk,Hong_Kong-Tokyo,2025-04-06,1440.0,0.0,0.0,358.48,12796.95,12592.24
COSCO,Mumbai-Dubai,2024-10-21,1440.0,0.0,0.0,94.43,31278.32,5667.24
FedEx,London-Singapore,2025-02-14,0.0,0.0,0.0,3078.83,44008.62,11353.89
UPS,New_York-Hamburg,2024-10-01,4320.0,1440.0,600.0,1118.51,7051.79,18316.99
Maersk,Shanghai-Los_Angeles,2025-05-26,-928.0,0.0,0.0,738.76,19690.26,6736.25
FedEx,Hong_Kong-Tokyo,2025-03-26,0.0,0.0,0.0,0.0,6478.0,19901.56
MSC,Hong_Kong-Tokyo,2025-02-03,0.0,0.0,0.0,0.0,27151.42,17990.3
UPS,New_York-Hamburg,2025-01-22,1440.0,0.0,0.0,1145.39,9259.1,12766.97
UPS,Dubai-London,2025-02-13,1440.0,0.0,0.0,0.0,6752.78,628.55
DHL,Singapore-Hamburg,2024-11-09,1440.0,0.0,0.0,458.42,28661.42,19484.58
CMA_CGM,Singapore-Hamburg,2024-10-01,12960.0,7200.0,6000.0,6208.68,9855.23,10027.51
FedEx,Mumbai-Dubai,2025-02-11,-1336.0,0.0,0.0,2332.51,23023.9,1794.65
UPS,Shanghai-Los_Angeles,2025-09-09,-562.0,0.0,0.0,2035.17,8708.33,11265.29
Kuehne_Nagel,Shanghai-Los_Angeles,2025-07-06,1440.0,0.0,0.0,553.34,18498.93,2805.51
FedEx,Shanghai-Los_Angeles,2024-12-10,2880.0,0.0,0.0,0.0,126638.92,1331.03
COSCO,Shanghai-Rotterdam,2025-03-04,0.0,0.0,0.0,2193.45,11657.14,6197.97
Kuehne_Nagel,Hong_Kong-Tokyo,2025-02-13,0.0,0.0,0.0,500.52,70863.49,15425.93
Maersk,New_York-Hamburg,2024-10-02,4320.0,0.0,0.0,418.7,9400.21,13536.39
Kuehne_Nagel,Singapore-Hamburg,2024-11-07,-492.0,0.0,0.0,0.0,4829.93,4141.09
Maersk,Mumbai-Dubai,2025-03-15,0.0,0.0,0.0,1312.49,16985.18,16077.84
CMA_CGM,Shanghai-Rotterdam,2025-04-08,4320.0,0.0,0.0,1306.25,93287.66,14557.65
UPS,Singapore-Hamburg,2024-12-14,4320.0,0.0,0.0,565.63,15315.76,9510.92
Kuehne_Nagel,New_York-Hamburg,2024-10-31,0.0,0.0,0.0,485.32,14458.92,10147.31
COSCO,Rotterdam-New_York,2025-04-22,0.0,0.0,0.0,1455.8,46249.86,15767.39
DHL,Shanghai-Rotterdam,2025-04-16,1440.0,0.0,0.0,0.0,32487.06,9966.13
UPS,London-Singapore,2025-09-12,-691.0,0.0,0.0,813.92,4826.6,15798.68
FedEx,Dubai-London,2024-11-27,-752.0,0.0,0.0,0.0,96248.86,8041.97
MSC,New_York-Hamburg,2025-03-07,-824.0,0.0,0.0,1026.47,9249.0,5724.39
Maersk,Shanghai-Rotterdam,2024-11-16,-285.0,0.0,0.0,1432.15,3650.96,18488.46
FedEx,Los_Angeles-Tokyo,2025-09-18,0.0,0.0,0.0,0.0,39859.7,11175.06
CMA_CGM,London-Singapore,2025-04-06,2880.0,0.0,0.0,0.0,13887.1,6569.98
Maersk,Singapore-Hamburg,2024-10-01,2880.0,0.0,0.0,1396.67,14758.86,11836.03
DHL,Mumbai-Dubai,2024-11-28,0.0,0.0,0.0,0.0,17570.39,18722.6
Maersk,Dubai-London,2025-07-24,2880.0,0.0,0.0,557.5,63931.72,12472.01
MSC,Dubai-London,2025-06-11,7200.0,2880.0,2400.0,2949.71,25173.81,6645.58
Kuehne_Nagel,Rotterdam-New_York,2025-01-04,0.0,0.0,0.0,1626.28,8039.14,1246.25
COSCO,London-Singapore,2024-12-25,0.0,0.0,0.0,1175.41,94235.45,10328.12
Kuehne_Nagel,New_York-Hamburg,2025-03-30,0.0,0.0,0.0,0.0,33169.51,4492.87
UPS,Shanghai-Los_Angeles,2025-03-01,10080.0,4320.0,3600.0,5082.69,15743.14,747.64
MSC,Shanghai-Los_Angeles,2025-02-21,0.0,0.0,0.0,921.65,35112.64,17224.01
COSCO,Shanghai-Rotterdam,2025-01-23,2880.0,0.0,0.0,0.0,18652.12,16388.21
MSC,London-Singapore,2025-02-17,0.0,0.0,0.0,1973.02,117185.74,11266.75
UPS,Shanghai-Rotterdam,2025-03-14,0.0,0.0,0.0,663.5,47619.01,1553.76
Maersk,Dubai-London,2025-09-10,-752.0,0.0,0.0,961.88,72999.96,8995.02
CMA_CGM,Los_Angeles-Tokyo,2024-12-08,-65.0,0.0,0.0,1419.64,16715.12,19795.34
UPS,Hong_Kong-Tokyo,2025-04-25,2880.0,0.0,0.0,911.43,9424.81,6496.06
UPS,Mumbai-Dubai,2025-08-10,-1401.0,0.0,0.0,0.0,7709.58,10318.73
COSCO,Dubai-London,2025-01-11,10080.0,4320.0,7200.0,8539.85,11336.46,15106.14
DHL,Singapore-Hamburg,2024-11-10,5760.0,0.0,0.0,645.84,50685.28,16498.33
Kuehne_Nagel,Rotterdam-New_York,2025-03-18,1440.0,0.0,0.0,1131.6,19588.77,10346.28
Maersk,Los_Angeles-Tokyo,2025-06-10,4320.0,0.0,0.0,570.32,31698.44,2036.19
UPS,Hong_Kong-Tokyo,2025-08-20,0.0,0.0,0.0,0.0,43331.34,6549.04
CMA_CGM,London-Singapore,2025-03-18,0.0,0.0,0.0,3351.51,22884.61,7417.24
FedEx,Mumbai-Dubai,2024-11-30,2880.0,0.0,0.0,0.0,24045.27,17787.07
Maersk,Mumbai-Dubai,2024-11-22,-1024.0,0.0,0.0,409.01,21243.15,2525.27
DHL,Dubai-London,2025-02-13,1440.0,0.0,0.0,0.0,18904.47,18841.46
MSC,New_York-Hamburg,2025-07-16,2880.0,0.0,0.0,1911.44,21131.3,16058.3
UPS,Shanghai-Rotterdam,2025-03-16,2880.0,0.0,0.0,1240.32,6360.27,14081.69
CMA_CGM,London-Singapore,2024-10-01,0.0,0.0,0.0,1698.11,87113.02,3593.07
Maersk,Los_Angeles-Tokyo,2025-02-15,-553.0,0.0,0.0,354.02,5182.6,18922.25
CMA_CGM,Shanghai-Rotterdam,2025-09-07,-685.0,0.0,0.0,493.83,5656.81,5000.36
CMA_CGM,Dubai-London,2025-09-02,7200.0,2880.0,1200.0,5293.21,20654.45,4579.12
Kuehne_Nagel,New_York-Hamburg,2025-07-01,2880.0,0.0,0.0,2066.95,21287.85,19227.39
COSCO,Rotterdam-New_York,2024-12-15,5760.0,0.0,0.0,0.0,48679.07,13339.94
MSC,Hong_Kong-Tokyo,2024-11-10,0.0,0.0,0.0,1440.76,28010.56,12316.63
DHL,Rotterdam-New_York,2024-12-11,1440.0,0.0,0.0,1450.85,40266.1,8611.21
